Date,Region,New_Tests,Total_Tests,Avg_Testing_Rate,Positivity,Turn_Around,Tests_epi_week
2022-05-04,Interior,460,745907,404.57142857142856,18.54,9,2692
2022-05-04,Northern,185,217941,171.57142857142858,13.07,6.9,1174
2022-05-04,Unknown,8,28349,7.714285714285714,0,5.6,53
2022-05-04,Vancouver Coastal,1243,1742747,1190.5714285714287,6.28,10,8299
2022-05-04,Vancouver Island,359,591275,329.2857142857143,18.57,12.5,2393
2022-05-05,BC,4583,5989187,3756.714285714286,10.27,11.7,25834
2022-05-05,Fraser,2132,2660517,1664.7142857142858,9.42,12.2,11223
2022-05-05,Interior,441,746348,397.85714285714283,18.17,9.4,2692
2022-05-05,Northern,180,218121,167,12.83,6,1174
2022-05-05,Unknown,10,28359,7.857142857142857,0,41.2,53
2022-05-05,Vancouver Coastal,1471,1744218,1195.142857142857,6.32,11.4,8299
2022-05-05,Vancouver Island,349,591624,324.14285714285717,17.81,13,2393
2022-05-06,BC,3951,5993138,3769,10.23,10.9,25834
2022-05-06,Fraser,1873,2662390,1674.2857142857142,9.37,10.9,11223
2022-05-06,Interior,384,746732,392.14285714285717,17.78,12,2692
2022-05-06,Northern,157,218278,167,11.12,8.2,1174
2022-05-06,Unknown,4,28363,8,0,0,53
2022-05-06,Vancouver Coastal,1213,1745431,1204.142857142857,6.25,7.8,8299
2022-05-06,Vancouver Island,320,591944,323.42857142857144,19.48,13.5,2393
2022-05-07,BC,2927,5996065,3690.5714285714284,10.47,11.3,25834
2022-05-07,Fraser,1260,2663650,1603.2857142857142,9.52,11.1,11223
2022-05-07,Interior,226,746958,384.57142857142856,18.02,11.4,2692
2022-05-07,Northern,158,218436,167.71428571428572,10.9,9.8,1174
2022-05-07,Unknown,1,28364,7.571428571428571,0,0,53
2022-05-07,Vancouver Coastal,1015,1746446,1185.5714285714287,6.46,11.4,8299
2022-05-07,Vancouver Island,267,592211,341.85714285714283,19.89,12.2,2393
2022-05-08,BC,2771,5998836,3647.285714285714,10.09,9.8,24367
2022-05-08,Fraser,1245,2664895,1605.5714285714287,9.1,10.7,10467
2022-05-08,Interior,213,747171,376.85714285714283,17.63,11.3,2597
2022-05-08,Northern,186,218622,177.42857142857142,10.14,6.5,1196
2022-05-08,Unknown,3,28367,7.571428571428571,0,0,54
2022-05-08,Vancouver Coastal,907,1747353,1173.4285714285713,6.5,7.5,7991
2022-05-08,Vancouver Island,217,592428,306.42857142857144,19.39,11.9,2062
2022-05-09,BC,3332,6002168,3643.8571428571427,9.93,10,24367
2022-05-09,Fraser,1495,2666390,1611.5714285714287,8.81,10.8,10467
2022-05-09,Interior,442,747613,381.2857142857143,17.46,8.3,2597
2022-05-09,Northern,166,218788,168.14285714285714,9.77,6,1196
2022-05-09,Unknown,18,28385,7.428571428571429,0,5.4,54
2022-05-09,Vancouver Coastal,950,1748303,1169.4285714285713,6.6,8,7991
2022-05-09,Vancouver Island,261,592689,306,19.09,11.2,2062
2022-05-10,BC,3577,6005745,3599.1428571428573,10,10.6,24367
2022-05-10,Fraser,1390,2667780,1599,8.77,9.9,10467
2022-05-10,Interior,460,748073,375.14285714285717,17.1,11.3,2597
2022-05-10,Northern,162,218950,170.57142857142858,9.97,7.4,1196
2022-05-10,Unknown,6,28391,7.142857142857143,0,0,54
2022-05-10,Vancouver Coastal,1189,1749492,1141.142857142857,6.82,10.8,7991
2022-05-10,Vancouver Island,370,593059,306.14285714285717,19.51,13.2,2062
2022-05-11,BC,3769,6009514,3558.5714285714284,9.88,10.5,24367
2022-05-11,Fraser,1527,2669307,1560.2857142857142,8.72,11.1,10467
2022-05-11,Interior,398,748471,366.2857142857143,16.77,9.7,2597
2022-05-11,Northern,190,219140,171.28571428571428,10.34,6.4,1196
2022-05-11,Unknown,10,28401,7.428571428571429,0,3,54
2022-05-11,Vancouver Coastal,1282,1750774,1146.7142857142858,6.89,7.6,7991
2022-05-11,Vancouver Island,362,593421,306.57142857142856,18.31,15.8,2062
2022-05-12,BC,4189,6013703,3502.285714285714,9.86,10.3,24367
2022-05-12,Fraser,1860,2671167,1521.4285714285713,8.59,10.8,10467
2022-05-12,Interior,471,748942,370.57142857142856,17.08,9,2597
2022-05-12,Northern,172,219312,170.14285714285714,9.57,8.9,1196
2022-05-12,Unknown,10,28411,7.428571428571429,0,0,54
2022-05-12,Vancouver Coastal,1354,1752128,1130,6.93,7.6,7991
2022-05-12,Vancouver Island,322,593743,302.7142857142857,18.36,12,2062
2022-05-13,BC,3625,6017328,3455.714285714286,9.81,11.2,24367
2022-05-13,Fraser,1558,2672725,1476.4285714285713,8.51,11.8,10467
2022-05-13,Interior,392,749334,371.7142857142857,16.53,9.7,2597
2022-05-13,Northern,159,219471,170.42857142857142,10.81,8,1196
2022-05-13,Unknown,5,28416,7.571428571428571,0,6.1,54
2022-05-13,Vancouver Coastal,1219,1753347,1130.857142857143,7.18,9.5,7991
2022-05-13,Vancouver Island,292,594035,298.7142857142857,17.03,12.1,2062
2022-05-14,BC,3104,6020432,3481,9.58,10.3,24367
2022-05-14,Fraser,1392,2674117,1495.2857142857142,8.42,10.6,10467
2022-05-14,Interior,221,749555,371,16.13,12.2,2597
2022-05-14,Northern,161,219632,170.85714285714286,10.03,3,1196
2022-05-14,Unknown,2,28418,7.714285714285714,0,0,54
2022-05-14,Vancouver Coastal,1090,1754437,1141.5714285714287,7.1,9.5,7991
2022-05-14,Vancouver Island,238,594273,294.57142857142856,16.34,13.1,2062
2022-05-15,BC,2448,6022880,3434.8571428571427,9.54,10.6,22448
2022-05-15,Fraser,972,2675089,1456.2857142857142,8.49,11.8,9627
2022-05-15,Interior,187,749742,367.2857142857143,16.26,9.4,2238
2022-05-15,Northern,129,219761,162.71428571428572,10.45,6.5,1143
2022-05-15,Unknown,1,28419,7.428571428571429,0,0,35
2022-05-15,Vancouver Coastal,974,1755411,1151.142857142857,6.89,8.1,7456
2022-05-15,Vancouver Island,185,594458,290,16.11,13.1,1949
2022-05-16,BC,3392,6026272,3443.4285714285716,9.31,9.8,22448
2022-05-16,Fraser,1313,2676402,1430.2857142857142,8.27,10.6,9627
2022-05-16,Interior,377,750119,358,16.32,10,2238
2022-05-16,Northern,228,219989,171.57142857142858,9.91,4.9,1143
2022-05-16,Unknown,14,28433,6.857142857142857,0,0,35
2022-05-16,Vancouver Coastal,1175,1756586,1183.2857142857142,6.77,6.8,7456
2022-05-16,Vancouver Island,285,594743,293.42857142857144,15.48,12.6,1949
2022-05-17,BC,3413,6029685,3420,9.04,11.1,22448
2022-05-17,Fraser,1407,2677809,1432.7142857142858,8.01,11.3,9627
2022-05-17,Interior,387,750506,347.57142857142856,15.25,9.9,2238
2022-05-17,Northern,167,220156,172.28571428571428,10.12,6.9,1143
2022-05-17,Unknown,2,28435,6.285714285714286,0,0,35
2022-05-17,Vancouver Coastal,1150,1757736,1177.7142857142858,6.68,11.1,7456
2022-05-17,Vancouver Island,300,595043,283.42857142857144,15.57,13.6,1949
2022-05-18,BC,3768,6033453,3419.8571428571427,8.81,11.1,22448
2022-05-18,Fraser,1764,2679573,1466.5714285714287,7.92,11.4,9627
2022-05-18,Interior,414,750920,349.85714285714283,14.82,12.7,2238
2022-05-18,Northern,154,220310,167.14285714285714,8.38,7.6,1143
2022-05-18,Unknown,6,28441,5.714285714285714,0,0,35
2022-05-18,Vancouver Coastal,1105,1758841,1152.4285714285713,6.82,8.8,7456
2022-05-18,Vancouver Island,325,595368,278.14285714285717,14.38,13.3,1949
2022-05-19,BC,3352,6036805,3300.285714285714,8.6,10.2,22448
2022-05-19,Fraser,1398,2680971,1400.5714285714287,7.61,10.1,9627
2022-05-19,Interior,288,751208,323.7142857142857,14.08,11.6,2238
2022-05-19,Northern,166,220476,166.28571428571428,8.76,8.1,1143
2022-05-19,Unknown,10,28451,5.714285714285714,0,0,35
2022-05-19,Vancouver Coastal,1186,1760027,1128.4285714285713,6.9,9,7456
2022-05-19,Vancouver Island,304,595672,275.57142857142856,14.05,12.7,1949
2022-05-20,BC,3196,6040001,3239,8.48,10.5,22448
2022-05-20,Fraser,1421,2682392,1381,7.54,10.6,9627
2022-05-20,Interior,363,751571,319.57142857142856,13.54,11.4,2238
2022-05-20,Northern,154,220630,165.57142857142858,8.71,6.9,1143
2022-05-20,Unknown,2,28453,5.285714285714286,0,0,35
2022-05-20,Vancouver Coastal,960,1760987,1091.4285714285713,6.66,8.6,7456
2022-05-20,Vancouver Island,296,595968,276.14285714285717,14.54,13,1949
2022-05-21,BC,2879,6042880,3206.8571428571427,8.46,11.6,22448
2022-05-21,Fraser,1352,2683744,1375.2857142857142,7.18,11.4,9627
2022-05-21,Interior,222,751793,319.7142857142857,14.08,11.2,2238
2022-05-21,Northern,145,220775,163.28571428571428,9.01,6,1143
2022-05-21,Unknown,0,0,NA,0,0,0
2022-05-21,Vancouver Coastal,906,1761893,1065.142857142857,6.72,13.3,7456
2022-05-21,Vancouver Island,254,596222,278.42857142857144,14.88,12.8,1949
2022-05-22,BC,2351,6045231,3193,8.55,11.2,20248
2022-05-22,Fraser,941,2684685,1370.857142857143,7.24,12.1,8744
2022-05-22,Interior,155,751948,315.14285714285717,13.83,10.3,1879
2022-05-22,Northern,113,220888,161,9.32,3,996
2022-05-22,Unknown,0,0,NA,0,0,0
2022-05-22,Vancouver Coastal,924,1762817,1058,6.98,10.4,6792
2022-05-22,Vancouver Island,218,596440,283.14285714285717,14.58,13.5,1806
2022-05-23,BC,2428,6047659,3055.285714285714,8.44,10.7,20248
2022-05-23,Fraser,942,2685627,1317.857142857143,7.15,11.6,8744
2022-05-23,Interior,224,752172,293.2857142857143,13.44,11.4,1879
2022-05-23,Northern,131,221019,147.14285714285714,9.81,3,996
2022-05-23,Unknown,3,28456,5.428571428571429,0,0,31
2022-05-23,Vancouver Coastal,900,1763717,1018.7142857142857,6.86,8.4,6792
2022-05-23,Vancouver Island,228,596668,275,14.49,10.4,1806
2022-05-24,BC,3103,6050762,3011,8.52,9.5,20248
2022-05-24,Fraser,1236,2686863,1293.4285714285713,7.4,9.8,8744
2022-05-24,Interior,346,752518,287.42857142857144,14.21,9.3,1879
2022-05-24,Northern,152,221171,145,9.56,8.2,996
2022-05-24,Unknown,7,28463,6.285714285714286,0,0,31
2022-05-24,Vancouver Coastal,1100,1764817,1011.5714285714286,7.03,8.4,6792
2022-05-24,Vancouver Island,262,596930,269.57142857142856,12.93,11.8,1806
2022-05-25,BC,3266,6054028,2939.285714285714,8.73,10.9,20248
2022-05-25,Fraser,1473,2688336,1251.857142857143,7.49,11.4,8744
2022-05-25,Interior,354,752872,278.85714285714283,13.93,8.5,1879
2022-05-25,Northern,181,221352,148.85714285714286,11.23,8,996
2022-05-25,Unknown,7,28470,5.285714285714286,0,22.3,31
2022-05-25,Vancouver Coastal,958,1765775,990.5714285714286,7.2,10.2,6792
2022-05-25,Vancouver Island,293,597223,265,13.64,14,1806
2022-05-26,BC,3601,6057629,2974.8571428571427,8.53,9.8,20248
2022-05-26,Fraser,1675,2690011,1291.4285714285713,7.25,10,8744
2022-05-26,Interior,424,753296,298.2857142857143,13.31,9.5,1879
2022-05-26,Northern,165,221517,148.71428571428572,10.66,6.5,996
2022-05-26,Unknown,9,28479,6.285714285714286,0,0,31
2022-05-26,Vancouver Coastal,1011,1766786,965.5714285714286,7.12,9.1,6792
2022-05-26,Vancouver Island,317,597540,266.85714285714283,13.33,13,1806
2022-05-27,BC,2901,6060530,2932.714285714286,8.55,10.6,20248
2022-05-27,Fraser,1336,2691347,1279.2857142857142,7.19,11,8744
2022-05-27,Interior,268,753564,284.7142857142857,14.4,10.9,1879
2022-05-27,Northern,135,221652,146,9.98,6.5,996
2022-05-27,Unknown,3,28482,5.857142857142857,0,0,31
2022-05-27,Vancouver Coastal,896,1767682,956.4285714285714,7.29,8.1,6792
2022-05-27,Vancouver Island,263,597803,262.14285714285717,12.59,11,1806
2022-05-28,BC,2598,6063128,2892.5714285714284,8.37,10.9,20248
2022-05-28,Fraser,1141,2692488,1249.142857142857,7.32,10.9,8744
2022-05-28,Interior,108,753672,268.42857142857144,13.3,6.8,1879
2022-05-28,Northern,119,221771,142.28571428571428,9.64,8.3,996
2022-05-28,Unknown,2,28484,4.714285714285714,0,0,31
2022-05-28,Vancouver Coastal,1003,1768685,970.2857142857143,6.95,10.1,6792
2022-05-28,Vancouver Island,225,598028,258,12.74,13.8,1806
2022-05-29,BC,2470,6065598,2909.5714285714284,8.13,12.9,19939
2022-05-29,Fraser,1038,2693526,1263,7.05,14.2,8773
2022-05-29,Interior,160,753832,269.14285714285717,12.95,12.3,1869
2022-05-29,Northern,151,221922,147.71428571428572,9.19,4.9,909
2022-05-29,Unknown,0,0,NA,0,0,0
2022-05-29,Vancouver Coastal,896,1769581,966.2857142857143,6.85,11.7,6613
2022-05-29,Vancouver Island,225,598253,259,12.36,10.5,1743
2022-05-30,BC,2877,6068475,2973.714285714286,8.04,9.5,19939
2022-05-30,Fraser,1158,2694684,1293.857142857143,7.01,10.6,8773
2022-05-30,Interior,249,754081,272.7142857142857,12.31,8.7,1869
2022-05-30,Northern,162,222084,152.14285714285714,8.64,3,909
2022-05-30,Unknown,8,28492,5.571428571428571,0,0,32
2022-05-30,Vancouver Coastal,1054,1770635,988.2857142857143,6.91,6.9,6613
2022-05-30,Vancouver Island,246,598499,261.57142857142856,12.34,8.7,1743
2022-05-31,BC,2753,6071228,2923.714285714286,7.76,9.6,19939
2022-05-31,Fraser,1142,2695826,1280.4285714285713,6.59,9.4,8773
2022-05-31,Interior,358,754439,274.42857142857144,11.5,11.8,1869
2022-05-31,Northern,133,222217,149.42857142857142,8.8,6.3,909
2022-05-31,Unknown,3,28495,5.571428571428571,0,0,32
2022-05-31,Vancouver Coastal,913,1771548,961.5714285714286,6.66,9.3,6613
2022-05-31,Vancouver Island,204,598703,253.28571428571428,12.92,11.7,1743
2022-06-01,BC,3198,6074426,2914,7.41,10.5,19939
2022-06-01,Fraser,1426,2697252,1273.7142857142858,6.28,10.4,8773
2022-06-01,Interior,321,754760,269.7142857142857,10.7,11.8,1869
2022-06-01,Northern,122,222339,141,8.11,6.1,909
2022-06-01,Unknown,6,28501,5.428571428571429,0,3,32
2022-06-01,Vancouver Coastal,1036,1772584,972.7142857142857,6.45,9.8,6613
2022-06-01,Vancouver Island,287,598990,252.42857142857142,12.62,12.5,1743
2022-06-02,BC,2954,6077380,2821.5714285714284,7.42,10.4,19939
2022-06-02,Fraser,1272,2698524,1216.142857142857,6.37,10.6,8773
2022-06-02,Interior,332,755092,256.57142857142856,10.97,8.9,1869
2022-06-02,Northern,155,222494,139.57142857142858,7.47,4.3,909
2022-06-02,Unknown,8,28509,5.571428571428571,0,0,32
2022-06-02,Vancouver Coastal,897,1773481,956.4285714285714,6.5,10.3,6613
2022-06-02,Vancouver Island,290,599280,248.57142857142858,12.13,14.6,1743
2022-06-03,BC,3055,6080435,2843.5714285714284,7.25,10.8,19939
2022-06-03,Fraser,1548,2700072,1246.4285714285713,6.48,11.2,8773
2022-06-03,Interior,246,755338,253.42857142857142,9.47,10.2,1869
2022-06-03,Northern,93,222587,133.57142857142858,6.74,3.4,909
2022-06-03,Unknown,1,28510,4.428571428571429,0,0,32
2022-06-03,Vancouver Coastal,888,1774369,955.2857142857143,6.33,8.4,6613
2022-06-03,Vancouver Island,279,599559,250.85714285714286,12.41,14.8,1743
2022-06-04,BC,2632,6083067,2848.4285714285716,7.24,12.9,19939
2022-06-04,Fraser,1189,2701261,1253.2857142857142,6.34,13.5,8773
2022-06-04,Interior,203,755541,267,9.52,12.9,1869
2022-06-04,Northern,93,222680,129.85714285714286,7.15,5.9,909
2022-06-04,Unknown,6,28516,4.857142857142857,0,0,32
2022-06-04,Vancouver Coastal,929,1775298,944.7142857142857,6.4,10.2,6613
2022-06-04,Vancouver Island,212,599771,249,12.16,12.8,1743
2022-06-05,BC,2028,6085095,2785.285714285714,7.32,12.1,18399
2022-06-05,Fraser,857,2702118,1227.4285714285713,6.42,12.8,8320
2022-06-05,Interior,159,755700,266.85714285714283,10.17,10.7,1624
2022-06-05,Northern,64,222744,117.42857142857143,6.69,5.9,643
2022-06-05,Unknown,0,0,NA,0,0,0
2022-06-05,Vancouver Coastal,755,1776053,924.5714285714286,6.23,10.8,6177
2022-06-05,Vancouver Island,193,599964,244.42857142857142,12.74,11.1,1602
2022-06-06,BC,2393,6087488,2716.1428571428573,7.18,11.1,18399
2022-06-06,Fraser,1034,2703152,1209.7142857142858,6.38,12.2,8320
2022-06-06,Interior,261,755961,268.57142857142856,9.63,10.6,1624
2022-06-06,Northern,124,222868,112,6.63,6.1,643
2022-06-06,Unknown,12,28528,6.285714285714286,0,0,33
2022-06-06,Vancouver Coastal,739,1776792,879.5714285714286,6.14,8.3,6177
2022-06-06,Vancouver Island,223,600187,241.14285714285714,12.2,9.9,1602
2022-06-07,BC,2826,6090314,2726.5714285714284,7.18,10.4,18399
2022-06-07,Fraser,1343,2704495,1238.4285714285713,6.59,10.4,8320
2022-06-07,Interior,266,756227,255.42857142857142,9.79,10.6,1624
2022-06-07,Northern,106,222974,108.14285714285714,6.47,6.1,643
2022-06-07,Unknown,2,28530,5.428571428571429,0,0,33
2022-06-07,Vancouver Coastal,857,1777649,871.5714285714286,6,9.7,6177
2022-06-07,Vancouver Island,252,600439,248,11.58,14.4,1602
2022-06-08,BC,3186,6093500,2724.8571428571427,7.11,9.7,18399
2022-06-08,Fraser,1499,2705994,1248.857142857143,6.5,9.7,8320
2022-06-08,Interior,284,756511,250.14285714285714,9.77,10.3,1624
2022-06-08,Northern,132,223106,109.57142857142857,6.26,9,643
2022-06-08,Unknown,10,28540,6.428571428571429,0,0,33
2022-06-08,Vancouver Coastal,1010,1778659,867.8571428571429,5.98,6.8,6177
2022-06-08,Vancouver Island,251,600690,242.85714285714286,11.29,13.1,1602
2022-06-09,BC,2819,6096319,2705.5714285714284,7.09,10.2,18399
2022-06-09,Fraser,1193,2707187,1237.5714285714287,6.48,10.5,8320
2022-06-09,Interior,262,756773,240.14285714285714,9.28,9.2,1624
2022-06-09,Northern,117,223223,104.14285714285714,7.54,5.4,643
2022-06-09,Unknown,7,28547,6.571428571428571,0,0,33
2022-06-09,Vancouver Coastal,976,1779635,879.1428571428571,5.77,7.8,6177
2022-06-09,Vancouver Island,264,600954,239.14285714285714,12.19,13.3,1602
2022-06-10,BC,2718,6099037,2657.4285714285716,6.96,9.5,18399
2022-06-10,Fraser,1317,2708504,1204.5714285714287,6.13,9.7,8320
2022-06-10,Interior,228,757001,237.57142857142858,9.2,9.8,1624
2022-06-10,Northern,68,223291,100.57142857142857,8.81,6.4,643
2022-06-10,Unknown,0,0,NA,0,0,0
2022-06-10,Vancouver Coastal,883,1780518,878.4285714285714,5.9,8.5,6177
2022-06-10,Vancouver Island,222,601176,231,11.63,13.4,1602
2022-06-11,BC,2429,6101466,2628.4285714285716,6.86,9.4,18399
2022-06-11,Fraser,1077,2709581,1188.5714285714287,5.91,9.2,8320
2022-06-11,Interior,164,757165,232,9.73,9.7,1624
2022-06-11,Northern,32,223323,91.85714285714286,9.02,6.1,643
2022-06-11,Unknown,2,28549,5.714285714285714,0,0,33
2022-06-11,Vancouver Coastal,957,1781475,882.4285714285714,5.88,9.6,6177
2022-06-11,Vancouver Island,197,601373,228.85714285714286,11.42,12.5,1602
2022-06-12,BC,1671,6103137,2577.4285714285716,6.8,9.8,12223
2022-06-12,Fraser,771,2710352,1176.2857142857142,5.91,10.3,5909
2022-06-12,Interior,119,757284,226.28571428571428,8.4,12.4,1242
2022-06-12,Northern,28,223351,86.71428571428571,10.05,3,310
2022-06-12,Unknown,2,28551,5.857142857142857,0,38.1,30
2022-06-12,Vancouver Coastal,600,1782075,860.2857142857143,5.88,7.8,3594
2022-06-12,Vancouver Island,151,601524,222.85714285714286,11.67,9,1138
2022-06-13,BC,1515,6104652,2452,7.14,10.5,12223
2022-06-13,Fraser,701,2711053,1128.7142857142858,6.05,10.8,5909
2022-06-13,Interior,208,757492,218.71428571428572,9.27,11.7,1242
2022-06-13,Northern,62,223413,77.85714285714286,11.74,5.1,310
2022-06-13,Unknown,8,28559,6.142857142857143,0,0,30
2022-06-13,Vancouver Coastal,397,1782472,811.4285714285714,6.02,7.7,3594
2022-06-13,Vancouver Island,139,601663,210.85714285714286,13.01,10.5,1138
2022-06-14,BC,1727,6106379,2295,7.26,9.9,12223
2022-06-14,Fraser,842,2711895,1057.142857142857,5.99,9.9,5909
2022-06-14,Interior,209,757701,210.57142857142858,8.62,10.5,1242
2022-06-14,Northern,64,223477,71.85714285714286,11.73,3.2,310
2022-06-14,Unknown,4,28563,5,0,10,30
2022-06-14,Vancouver Coastal,424,1782896,749.5714285714286,6.37,8.9,3594
2022-06-14,Vancouver Island,184,601847,201.14285714285714,13.99,12.7,1138
2022-06-15,BC,2139,6108518,2145.4285714285716,7.26,9,12223
2022-06-15,Fraser,1105,2713000,1000.8571428571429,5.99,9,5909
2022-06-15,Interior,228,757929,202.57142857142858,9.17,9.5,1242
2022-06-15,Northern,55,223532,60.857142857142854,12.91,6.2,310
2022-06-15,Unknown,3,28566,5.142857142857143,0,0,30
2022-06-15,Vancouver Coastal,532,1783428,681.2857142857143,6.23,8.3,3594
2022-06-15,Vancouver Island,216,602063,196.14285714285714,13.55,12.6,1138
2022-06-16,BC,1667,6110185,1980.857142857143,7.27,10.3,12223
2022-06-16,Fraser,789,2713789,943.1428571428571,6.07,10.2,5909
2022-06-16,Interior,172,758101,189.71428571428572,8.89,12.4,1242
2022-06-16,Northern,55,223587,52,13.19,8.1,310
2022-06-16,Unknown,8,28574,4.857142857142857,0,32.3,30
2022-06-16,Vancouver Coastal,489,1783917,611.7142857142857,6.45,10.1,3594
2022-06-16,Vancouver Island,154,602217,180.42857142857142,12.83,14.2,1138
2022-06-17,BC,1746,6111931,1842,7.48,9.9,12223
2022-06-17,Fraser,924,2714713,887,6.06,10,5909
2022-06-17,Interior,174,758275,182,9.34,9.3,1242
2022-06-17,Northern,32,223619,46.857142857142854,14.02,6.5,310
2022-06-17,Unknown,3,28577,4.285714285714286,0,16,30
2022-06-17,Vancouver Coastal,458,1784375,551,6.59,9.8,3594
2022-06-17,Vancouver Island,155,602372,170.85714285714286,13.88,12,1138
2022-06-18,BC,1758,6113689,1746.142857142857,7.6,10.6,12223
2022-06-18,Fraser,777,2715490,844.1428571428571,6.19,10.8,5909
2022-06-18,Interior,132,758407,177.42857142857142,8.45,10.9,1242
2022-06-18,Northern,14,223633,44.285714285714285,13.55,3,310
2022-06-18,Unknown,2,28579,4.285714285714286,0,22,30
2022-06-18,Vancouver Coastal,694,1785069,513.4285714285714,7.1,9.1,3594
2022-06-18,Vancouver Island,139,602511,162.57142857142858,13.88,12.8,1138
2022-06-19,BC,1434,6115123,1712.2857142857142,7.63,10.3,12166
2022-06-19,Fraser,641,2716131,825.5714285714286,6.04,10.2,5976
2022-06-19,Interior,103,758510,175.14285714285714,9.22,9.1,1172
2022-06-19,Northern,14,223647,42.285714285714285,12.84,3.2,291
2022-06-19,Unknown,0,0,NA,0,0,0
2022-06-19,Vancouver Coastal,537,1785606,504.42857142857144,7.42,11.6,3535
2022-06-19,Vancouver Island,139,602650,160.85714285714286,13.32,13.7,1169
2022-06-20,BC,1669,6116792,1734.2857142857142,7.22,9.2,12166
