"date","phu_name","phu_num","outbreak_group","number_ongoing_outbreaks"
"2021-03-31","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2021-03-31","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",2
"2021-03-31","LAMBTON COUNTY",2242,"1 Congregate Care",4
"2021-03-31","LAMBTON COUNTY",2242,"2 Congregate Living",1
"2021-03-31","LAMBTON COUNTY",2242,"3 Education",6
"2021-03-31","LAMBTON COUNTY",2242,"4 Workplace",3
"2021-03-31","LAMBTON COUNTY",2242,"5 Recreational",1
"2021-03-31","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",1
"2021-03-31","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"3 Education",3
"2021-03-31","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",3
"2021-03-31","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"5 Recreational",2
"2021-03-31","MIDDLESEX-LONDON",2244,"1 Congregate Care",8
"2021-03-31","MIDDLESEX-LONDON",2244,"2 Congregate Living",3
"2021-03-31","MIDDLESEX-LONDON",2244,"3 Education",3
"2021-03-31","MIDDLESEX-LONDON",2244,"4 Workplace",4
"2021-03-31","MIDDLESEX-LONDON",2244,"5 Recreational",3
"2021-03-31","MIDDLESEX-LONDON",2244,"6 Other/Unknown",1
"2021-03-31","NIAGARA REGION",2246,"1 Congregate Care",4
"2021-03-31","NIAGARA REGION",2246,"2 Congregate Living",2
"2021-03-31","NIAGARA REGION",2246,"3 Education",9
"2021-03-31","NIAGARA REGION",2246,"4 Workplace",9
"2021-03-31","NIAGARA REGION",2246,"5 Recreational",1
"2021-03-31","NIAGARA REGION",2246,"6 Other/Unknown",1
"2021-03-31","NORTHWESTERN",2249,"1 Congregate Care",1
"2021-03-31","NORTHWESTERN",2249,"4 Workplace",2
"2021-03-31","NORTHWESTERN",2249,"5 Recreational",1
"2021-03-31","OXFORD ELGIN-ST.THOMAS",4913,"2 Congregate Living",3
"2021-03-31","OXFORD ELGIN-ST.THOMAS",4913,"3 Education",2
"2021-03-31","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",4
"2021-03-31","PEEL REGION",2253,"1 Congregate Care",6
"2021-03-31","PEEL REGION",2253,"2 Congregate Living",12
"2021-03-31","PEEL REGION",2253,"3 Education",30
"2021-03-31","PEEL REGION",2253,"4 Workplace",30
"2021-03-31","PEEL REGION",2253,"5 Recreational",4
"2021-03-31","PEEL REGION",2253,"6 Other/Unknown",1
"2021-03-31","PETERBOROUGH COUNTY-CITY",2255,"1 Congregate Care",1
"2021-03-31","PETERBOROUGH COUNTY-CITY",2255,"3 Education",1
"2021-03-31","RENFREW COUNTY AND DISTRICT",2257,"1 Congregate Care",1
"2021-03-31","RENFREW COUNTY AND DISTRICT",2257,"5 Recreational",1
"2021-03-31","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",3
"2021-03-31","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",2
"2021-03-31","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",4
"2021-03-31","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",3
"2021-03-31","SUDBURY AND DISTRICT",2261,"1 Congregate Care",3
"2021-03-31","SUDBURY AND DISTRICT",2261,"2 Congregate Living",2
"2021-03-31","SUDBURY AND DISTRICT",2261,"3 Education",3
"2021-03-31","SUDBURY AND DISTRICT",2261,"4 Workplace",8
"2021-03-31","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2021-03-31","THUNDER BAY DISTRICT",2262,"1 Congregate Care",5
"2021-03-31","THUNDER BAY DISTRICT",2262,"4 Workplace",2
"2021-03-31","THUNDER BAY DISTRICT",2262,"5 Recreational",2
"2021-03-31","TIMISKAMING",2263,"1 Congregate Care",1
"2021-03-31","TORONTO",3895,"1 Congregate Care",18
"2021-03-31","TORONTO",3895,"2 Congregate Living",19
"2021-03-31","TORONTO",3895,"3 Education",85
"2021-03-31","TORONTO",3895,"4 Workplace",42
"2021-03-31","TORONTO",3895,"5 Recreational",2
"2021-03-31","WATERLOO REGION",2265,"1 Congregate Care",7
"2021-03-31","WATERLOO REGION",2265,"2 Congregate Living",1
"2021-03-31","WATERLOO REGION",2265,"3 Education",6
"2021-03-31","WATERLOO REGION",2265,"4 Workplace",4
"2021-03-31","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",4
"2021-03-31","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",2
"2021-03-31","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",1
"2021-03-31","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",5
"2021-03-31","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",4
"2021-03-31","WINDSOR-ESSEX COUNTY",2268,"3 Education",1
"2021-03-31","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",5
"2021-03-31","YORK REGION",2270,"1 Congregate Care",9
"2021-03-31","YORK REGION",2270,"2 Congregate Living",7
"2021-03-31","YORK REGION",2270,"3 Education",22
"2021-03-31","YORK REGION",2270,"4 Workplace",24
"2021-03-31","YORK REGION",2270,"5 Recreational",4
"2021-03-31","YORK REGION",2270,"6 Other/Unknown",3
"2021-04-01","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-04-01","ALGOMA DISTRICT",2226,"3 Education",1
"2021-04-01","ALGOMA DISTRICT",2226,"5 Recreational",1
"2021-04-01","BRANT COUNTY",2227,"1 Congregate Care",2
"2021-04-01","BRANT COUNTY",2227,"3 Education",3
"2021-04-01","BRANT COUNTY",2227,"4 Workplace",2
"2021-04-01","BRANT COUNTY",2227,"5 Recreational",1
"2021-04-01","CHATHAM-KENT",2240,"1 Congregate Care",1
"2021-04-01","CHATHAM-KENT",2240,"4 Workplace",2
"2021-04-01","CITY OF HAMILTON",2237,"1 Congregate Care",14
"2021-04-01","CITY OF HAMILTON",2237,"2 Congregate Living",7
"2021-04-01","CITY OF HAMILTON",2237,"3 Education",14
"2021-04-01","CITY OF HAMILTON",2237,"4 Workplace",5
"2021-04-01","CITY OF HAMILTON",2237,"5 Recreational",3
"2021-04-01","CITY OF OTTAWA",2251,"1 Congregate Care",23
"2021-04-01","CITY OF OTTAWA",2251,"2 Congregate Living",5
"2021-04-01","CITY OF OTTAWA",2251,"3 Education",9
"2021-04-01","CITY OF OTTAWA",2251,"4 Workplace",2
"2021-04-01","CITY OF OTTAWA",2251,"5 Recreational",5
"2021-04-01","DURHAM REGION",2230,"1 Congregate Care",7
"2021-04-01","DURHAM REGION",2230,"2 Congregate Living",3
"2021-04-01","DURHAM REGION",2230,"3 Education",26
"2021-04-01","DURHAM REGION",2230,"4 Workplace",10
"2021-04-01","DURHAM REGION",2230,"5 Recreational",4
"2021-04-01","EASTERN ONTARIO",2258,"1 Congregate Care",9
"2021-04-01","EASTERN ONTARIO",2258,"2 Congregate Living",1
"2021-04-01","EASTERN ONTARIO",2258,"3 Education",4
"2021-04-01","EASTERN ONTARIO",2258,"4 Workplace",3
"2021-04-01","GREY BRUCE",2233,"1 Congregate Care",1
"2021-04-01","GREY BRUCE",2233,"5 Recreational",4
"2021-04-01","HALDIMAND-NORFOLK",2234,"2 Congregate Living",1
"2021-04-01","HALDIMAND-NORFOLK",2234,"4 Workplace",2
"2021-04-01","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2021-04-01","HALTON REGION",2236,"1 Congregate Care",2
"2021-04-01","HALTON REGION",2236,"2 Congregate Living",2
"2021-04-01","HALTON REGION",2236,"3 Education",3
"2021-04-01","HALTON REGION",2236,"4 Workplace",8
"2021-04-01","HALTON REGION",2236,"5 Recreational",2
"2021-04-01","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2021-04-01","HASTINGS & PRINCE EDWARD COUNTIES",2238,"5 Recreational",1
"2021-04-01","HURON PERTH",5183,"1 Congregate Care",1
"2021-04-01","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",1
"2021-04-01","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"2 Congregate Living",2
"2021-04-01","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2021-04-01","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",2
"2021-04-01","LAMBTON COUNTY",2242,"1 Congregate Care",3
"2021-04-01","LAMBTON COUNTY",2242,"2 Congregate Living",1
"2021-04-01","LAMBTON COUNTY",2242,"3 Education",6
"2021-04-01","LAMBTON COUNTY",2242,"4 Workplace",3
"2021-04-01","LAMBTON COUNTY",2242,"5 Recreational",1
"2021-04-01","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",1
"2021-04-01","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"3 Education",3
"2021-04-01","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",3
"2021-04-01","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"5 Recreational",2
"2021-04-01","MIDDLESEX-LONDON",2244,"1 Congregate Care",8
"2021-04-01","MIDDLESEX-LONDON",2244,"2 Congregate Living",4
"2021-04-01","MIDDLESEX-LONDON",2244,"3 Education",3
"2021-04-01","MIDDLESEX-LONDON",2244,"4 Workplace",4
"2021-04-01","MIDDLESEX-LONDON",2244,"5 Recreational",3
"2021-04-01","MIDDLESEX-LONDON",2244,"6 Other/Unknown",1
"2021-04-01","NIAGARA REGION",2246,"1 Congregate Care",5
"2021-04-01","NIAGARA REGION",2246,"2 Congregate Living",2
"2021-04-01","NIAGARA REGION",2246,"3 Education",10
"2021-04-01","NIAGARA REGION",2246,"4 Workplace",9
"2021-04-01","NIAGARA REGION",2246,"5 Recreational",1
"2021-04-01","NIAGARA REGION",2246,"6 Other/Unknown",1
"2021-04-01","NORTHWESTERN",2249,"4 Workplace",1
"2021-04-01","NORTHWESTERN",2249,"5 Recreational",1
"2021-04-01","OXFORD ELGIN-ST.THOMAS",4913,"2 Congregate Living",3
"2021-04-01","OXFORD ELGIN-ST.THOMAS",4913,"3 Education",1
"2021-04-01","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",3
"2021-04-01","PEEL REGION",2253,"1 Congregate Care",6
"2021-04-01","PEEL REGION",2253,"2 Congregate Living",12
"2021-04-01","PEEL REGION",2253,"3 Education",32
"2021-04-01","PEEL REGION",2253,"4 Workplace",28
"2021-04-01","PEEL REGION",2253,"5 Recreational",4
"2021-04-01","PEEL REGION",2253,"6 Other/Unknown",2
"2021-04-01","PETERBOROUGH COUNTY-CITY",2255,"1 Congregate Care",1
"2021-04-01","PETERBOROUGH COUNTY-CITY",2255,"3 Education",1
"2021-04-01","PETERBOROUGH COUNTY-CITY",2255,"5 Recreational",1
"2021-04-01","PORCUPINE",2256,"1 Congregate Care",1
"2021-04-01","RENFREW COUNTY AND DISTRICT",2257,"1 Congregate Care",1
"2021-04-01","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",4
"2021-04-01","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",2
"2021-04-01","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",4
"2021-04-01","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",3
"2021-04-01","SUDBURY AND DISTRICT",2261,"1 Congregate Care",3
"2021-04-01","SUDBURY AND DISTRICT",2261,"2 Congregate Living",2
"2021-04-01","SUDBURY AND DISTRICT",2261,"3 Education",3
"2021-04-01","SUDBURY AND DISTRICT",2261,"4 Workplace",8
"2021-04-01","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2021-04-01","THUNDER BAY DISTRICT",2262,"1 Congregate Care",5
"2021-04-01","THUNDER BAY DISTRICT",2262,"4 Workplace",2
"2021-04-01","THUNDER BAY DISTRICT",2262,"5 Recreational",2
"2021-04-01","TIMISKAMING",2263,"1 Congregate Care",1
"2021-04-01","TORONTO",3895,"1 Congregate Care",19
"2021-04-01","TORONTO",3895,"2 Congregate Living",22
"2021-04-01","TORONTO",3895,"3 Education",90
"2021-04-01","TORONTO",3895,"4 Workplace",44
"2021-04-01","TORONTO",3895,"5 Recreational",3
"2021-04-01","WATERLOO REGION",2265,"1 Congregate Care",5
"2021-04-01","WATERLOO REGION",2265,"2 Congregate Living",1
"2021-04-01","WATERLOO REGION",2265,"3 Education",6
"2021-04-01","WATERLOO REGION",2265,"4 Workplace",4
"2021-04-01","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",4
"2021-04-01","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",2
"2021-04-01","WELLINGTON-DUFFERIN-GUELPH",2266,"3 Education",1
"2021-04-01","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",5
"2021-04-01","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",2
"2021-04-01","WINDSOR-ESSEX COUNTY",2268,"3 Education",1
"2021-04-01","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",4
"2021-04-01","YORK REGION",2270,"1 Congregate Care",8
"2021-04-01","YORK REGION",2270,"2 Congregate Living",7
"2021-04-01","YORK REGION",2270,"3 Education",19
"2021-04-01","YORK REGION",2270,"4 Workplace",20
"2021-04-01","YORK REGION",2270,"5 Recreational",5
"2021-04-01","YORK REGION",2270,"6 Other/Unknown",4
"2021-04-02","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-04-02","ALGOMA DISTRICT",2226,"3 Education",1
"2021-04-02","ALGOMA DISTRICT",2226,"5 Recreational",1
"2021-04-02","BRANT COUNTY",2227,"1 Congregate Care",2
"2021-04-02","BRANT COUNTY",2227,"3 Education",2
"2021-04-02","BRANT COUNTY",2227,"4 Workplace",2
"2021-04-02","BRANT COUNTY",2227,"5 Recreational",1
"2021-04-02","CHATHAM-KENT",2240,"1 Congregate Care",1
"2021-04-02","CHATHAM-KENT",2240,"4 Workplace",2
"2021-04-02","CITY OF HAMILTON",2237,"1 Congregate Care",14
"2021-04-02","CITY OF HAMILTON",2237,"2 Congregate Living",7
"2021-04-02","CITY OF HAMILTON",2237,"3 Education",16
"2021-04-02","CITY OF HAMILTON",2237,"4 Workplace",6
"2021-04-02","CITY OF HAMILTON",2237,"5 Recreational",3
"2021-04-02","CITY OF OTTAWA",2251,"1 Congregate Care",19
"2021-04-02","CITY OF OTTAWA",2251,"2 Congregate Living",6
"2021-04-02","CITY OF OTTAWA",2251,"3 Education",11
"2021-04-02","CITY OF OTTAWA",2251,"4 Workplace",2
"2021-04-02","CITY OF OTTAWA",2251,"5 Recreational",5
"2021-04-02","DURHAM REGION",2230,"1 Congregate Care",9
"2021-04-02","DURHAM REGION",2230,"2 Congregate Living",4
"2021-04-02","DURHAM REGION",2230,"3 Education",27
"2021-04-02","DURHAM REGION",2230,"4 Workplace",11
"2021-04-02","DURHAM REGION",2230,"5 Recreational",4
"2021-04-02","EASTERN ONTARIO",2258,"1 Congregate Care",10
"2021-04-02","EASTERN ONTARIO",2258,"2 Congregate Living",1
"2021-04-02","EASTERN ONTARIO",2258,"3 Education",4
"2021-04-02","EASTERN ONTARIO",2258,"4 Workplace",3
"2021-04-02","GREY BRUCE",2233,"1 Congregate Care",1
"2021-04-02","GREY BRUCE",2233,"5 Recreational",4
"2021-04-02","HALDIMAND-NORFOLK",2234,"2 Congregate Living",1
"2021-04-02","HALDIMAND-NORFOLK",2234,"4 Workplace",2
"2021-04-02","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2021-04-02","HALTON REGION",2236,"1 Congregate Care",2
"2021-04-02","HALTON REGION",2236,"2 Congregate Living",2
"2021-04-02","HALTON REGION",2236,"3 Education",4
"2021-04-02","HALTON REGION",2236,"4 Workplace",6
"2021-04-02","HALTON REGION",2236,"5 Recreational",3
"2021-04-02","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",1
"2021-04-02","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2021-04-02","HASTINGS & PRINCE EDWARD COUNTIES",2238,"5 Recreational",1
"2021-04-02","HURON PERTH",5183,"1 Congregate Care",1
"2021-04-02","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",1
"2021-04-02","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2021-04-02","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",2
"2021-04-02","LAMBTON COUNTY",2242,"1 Congregate Care",4
"2021-04-02","LAMBTON COUNTY",2242,"2 Congregate Living",1
"2021-04-02","LAMBTON COUNTY",2242,"3 Education",7
"2021-04-02","LAMBTON COUNTY",2242,"4 Workplace",4
"2021-04-02","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",1
"2021-04-02","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"3 Education",3
"2021-04-02","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",2
"2021-04-02","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"5 Recreational",2
"2021-04-02","MIDDLESEX-LONDON",2244,"1 Congregate Care",8
"2021-04-02","MIDDLESEX-LONDON",2244,"2 Congregate Living",5
"2021-04-02","MIDDLESEX-LONDON",2244,"3 Education",4
"2021-04-02","MIDDLESEX-LONDON",2244,"4 Workplace",3
"2021-04-02","MIDDLESEX-LONDON",2244,"5 Recreational",7
"2021-04-02","MIDDLESEX-LONDON",2244,"6 Other/Unknown",1
"2021-04-02","NIAGARA REGION",2246,"1 Congregate Care",6
"2021-04-02","NIAGARA REGION",2246,"2 Congregate Living",1
"2021-04-02","NIAGARA REGION",2246,"3 Education",11
"2021-04-02","NIAGARA REGION",2246,"4 Workplace",9
"2021-04-02","NIAGARA REGION",2246,"5 Recreational",1
"2021-04-02","NORTHWESTERN",2249,"4 Workplace",1
"2021-04-02","NORTHWESTERN",2249,"5 Recreational",1
"2021-04-02","OXFORD ELGIN-ST.THOMAS",4913,"2 Congregate Living",3
"2021-04-02","OXFORD ELGIN-ST.THOMAS",4913,"3 Education",1
"2021-04-02","OXFORD ELGIN-ST.THOMAS",4913,"4 Workplace",3
"2021-04-02","PEEL REGION",2253,"1 Congregate Care",7
"2021-04-02","PEEL REGION",2253,"2 Congregate Living",13
"2021-04-02","PEEL REGION",2253,"3 Education",34
"2021-04-02","PEEL REGION",2253,"4 Workplace",28
"2021-04-02","PEEL REGION",2253,"5 Recreational",5
"2021-04-02","PEEL REGION",2253,"6 Other/Unknown",1
"2021-04-02","PETERBOROUGH COUNTY-CITY",2255,"1 Congregate Care",1
"2021-04-02","PETERBOROUGH COUNTY-CITY",2255,"3 Education",1
"2021-04-02","PETERBOROUGH COUNTY-CITY",2255,"4 Workplace",1
"2021-04-02","PETERBOROUGH COUNTY-CITY",2255,"5 Recreational",1
"2021-04-02","PORCUPINE",2256,"1 Congregate Care",1
"2021-04-02","RENFREW COUNTY AND DISTRICT",2257,"1 Congregate Care",1
"2021-04-02","SIMCOE MUSKOKA DISTRICT",2260,"1 Congregate Care",4
"2021-04-02","SIMCOE MUSKOKA DISTRICT",2260,"2 Congregate Living",1
"2021-04-02","SIMCOE MUSKOKA DISTRICT",2260,"3 Education",5
"2021-04-02","SIMCOE MUSKOKA DISTRICT",2260,"4 Workplace",3
"2021-04-02","SIMCOE MUSKOKA DISTRICT",2260,"5 Recreational",1
"2021-04-02","SUDBURY AND DISTRICT",2261,"1 Congregate Care",3
"2021-04-02","SUDBURY AND DISTRICT",2261,"2 Congregate Living",3
"2021-04-02","SUDBURY AND DISTRICT",2261,"4 Workplace",7
"2021-04-02","SUDBURY AND DISTRICT",2261,"5 Recreational",1
"2021-04-02","THUNDER BAY DISTRICT",2262,"1 Congregate Care",5
"2021-04-02","THUNDER BAY DISTRICT",2262,"4 Workplace",3
"2021-04-02","THUNDER BAY DISTRICT",2262,"5 Recreational",2
"2021-04-02","TIMISKAMING",2263,"1 Congregate Care",1
"2021-04-02","TORONTO",3895,"1 Congregate Care",17
"2021-04-02","TORONTO",3895,"2 Congregate Living",23
"2021-04-02","TORONTO",3895,"3 Education",97
"2021-04-02","TORONTO",3895,"4 Workplace",47
"2021-04-02","TORONTO",3895,"5 Recreational",3
"2021-04-02","WATERLOO REGION",2265,"1 Congregate Care",4
"2021-04-02","WATERLOO REGION",2265,"2 Congregate Living",1
"2021-04-02","WATERLOO REGION",2265,"3 Education",5
"2021-04-02","WATERLOO REGION",2265,"4 Workplace",4
"2021-04-02","WELLINGTON-DUFFERIN-GUELPH",2266,"1 Congregate Care",4
"2021-04-02","WELLINGTON-DUFFERIN-GUELPH",2266,"2 Congregate Living",2
"2021-04-02","WELLINGTON-DUFFERIN-GUELPH",2266,"4 Workplace",6
"2021-04-02","WINDSOR-ESSEX COUNTY",2268,"2 Congregate Living",2
"2021-04-02","WINDSOR-ESSEX COUNTY",2268,"4 Workplace",5
"2021-04-02","YORK REGION",2270,"1 Congregate Care",9
"2021-04-02","YORK REGION",2270,"2 Congregate Living",7
"2021-04-02","YORK REGION",2270,"3 Education",21
"2021-04-02","YORK REGION",2270,"4 Workplace",19
"2021-04-02","YORK REGION",2270,"5 Recreational",7
"2021-04-02","YORK REGION",2270,"6 Other/Unknown",2
"2021-04-03","ALGOMA DISTRICT",2226,"1 Congregate Care",1
"2021-04-03","ALGOMA DISTRICT",2226,"3 Education",1
"2021-04-03","ALGOMA DISTRICT",2226,"5 Recreational",2
"2021-04-03","BRANT COUNTY",2227,"1 Congregate Care",2
"2021-04-03","BRANT COUNTY",2227,"3 Education",3
"2021-04-03","BRANT COUNTY",2227,"4 Workplace",2
"2021-04-03","BRANT COUNTY",2227,"5 Recreational",1
"2021-04-03","CHATHAM-KENT",2240,"1 Congregate Care",1
"2021-04-03","CHATHAM-KENT",2240,"4 Workplace",3
"2021-04-03","CITY OF HAMILTON",2237,"1 Congregate Care",14
"2021-04-03","CITY OF HAMILTON",2237,"2 Congregate Living",7
"2021-04-03","CITY OF HAMILTON",2237,"3 Education",15
"2021-04-03","CITY OF HAMILTON",2237,"4 Workplace",6
"2021-04-03","CITY OF HAMILTON",2237,"5 Recreational",3
"2021-04-03","CITY OF OTTAWA",2251,"1 Congregate Care",21
"2021-04-03","CITY OF OTTAWA",2251,"2 Congregate Living",5
"2021-04-03","CITY OF OTTAWA",2251,"3 Education",8
"2021-04-03","CITY OF OTTAWA",2251,"4 Workplace",1
"2021-04-03","CITY OF OTTAWA",2251,"5 Recreational",3
"2021-04-03","DURHAM REGION",2230,"1 Congregate Care",9
"2021-04-03","DURHAM REGION",2230,"2 Congregate Living",5
"2021-04-03","DURHAM REGION",2230,"3 Education",27
"2021-04-03","DURHAM REGION",2230,"4 Workplace",14
"2021-04-03","DURHAM REGION",2230,"5 Recreational",4
"2021-04-03","EASTERN ONTARIO",2258,"1 Congregate Care",10
"2021-04-03","EASTERN ONTARIO",2258,"2 Congregate Living",1
"2021-04-03","EASTERN ONTARIO",2258,"3 Education",6
"2021-04-03","EASTERN ONTARIO",2258,"4 Workplace",3
"2021-04-03","GREY BRUCE",2233,"1 Congregate Care",1
"2021-04-03","GREY BRUCE",2233,"5 Recreational",4
"2021-04-03","HALDIMAND-NORFOLK",2234,"1 Congregate Care",1
"2021-04-03","HALDIMAND-NORFOLK",2234,"2 Congregate Living",1
"2021-04-03","HALDIMAND-NORFOLK",2234,"4 Workplace",2
"2021-04-03","HALIBURTON, KAWARTHA, PINE RIDGE",2235,"1 Congregate Care",1
"2021-04-03","HALTON REGION",2236,"1 Congregate Care",2
"2021-04-03","HALTON REGION",2236,"2 Congregate Living",3
"2021-04-03","HALTON REGION",2236,"3 Education",6
"2021-04-03","HALTON REGION",2236,"4 Workplace",5
"2021-04-03","HALTON REGION",2236,"5 Recreational",3
"2021-04-03","HASTINGS & PRINCE EDWARD COUNTIES",2238,"3 Education",1
"2021-04-03","HASTINGS & PRINCE EDWARD COUNTIES",2238,"4 Workplace",1
"2021-04-03","HASTINGS & PRINCE EDWARD COUNTIES",2238,"5 Recreational",1
"2021-04-03","HURON PERTH",5183,"1 Congregate Care",1
"2021-04-03","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"1 Congregate Care",1
"2021-04-03","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"3 Education",1
"2021-04-03","KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,"4 Workplace",2
"2021-04-03","LAMBTON COUNTY",2242,"1 Congregate Care",4
"2021-04-03","LAMBTON COUNTY",2242,"3 Education",3
"2021-04-03","LAMBTON COUNTY",2242,"4 Workplace",4
"2021-04-03","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"1 Congregate Care",2
"2021-04-03","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"3 Education",2
"2021-04-03","LEEDS, GRENVILLE AND LANARK DISTRICT",2243,"4 Workplace",2
"2021-04-03","MIDDLESEX-LONDON",2244,"1 Congregate Care",8
"2021-04-03","MIDDLESEX-LONDON",2244,"2 Congregate Living",5
"2021-04-03","MIDDLESEX-LONDON",2244,"3 Education",4
"2021-04-03","MIDDLESEX-LONDON",2244,"4 Workplace",4
"2021-04-03","MIDDLESEX-LONDON",2244,"5 Recreational",7
"2021-04-03","MIDDLESEX-LONDON",2244,"6 Other/Unknown",1
"2021-04-03","NIAGARA REGION",2246,"1 Congregate Care",6
"2021-04-03","NIAGARA REGION",2246,"2 Congregate Living",2
"2021-04-03","NIAGARA REGION",2246,"3 Education",10
"2021-04-03","NIAGARA REGION",2246,"4 Workplace",8
